keyword,title,description,pub_date,link,original_link
강아지아토피,"[인터뷰] 펫라이즈 김도형 대표 ""천연 펫 헬스케어로 글로벌시장 도전""","그는 화학 성분이 들어간 세정제의 위험을 체감한 뒤, 강아지 발 세정제를 국내 최초로 순비누 성분으로 개발했습니다. 김 대표는 ""반려견의 피부는 사람보다 세 배 얇아 알러지와 아토피 질환이 흔하다""며 ""천연 세정제와...",2025-09-08 19:04:00+09:00,https://news.ifm.kr/news/articleView.html?idxno=451737,https://news.ifm.kr/news/articleView.html?idxno=451737
강아지아토피,"[전북일보 신춘문예 작가들이 추천하는 이 책] 장은영 작가, '사춘기, 우...","여자친구 윤지가 아끼는 강아지를 질투할 정도로 사랑에 빠진 종범이, 아토피로 고통받는 덕준이, 필리핀 사람인 엄마를 무시하는 말을 참지 못하는 재현이 역시 어쩔 수 없이 일렁이는 감정, 상황 속에서 무기력하다....",2025-08-27 18:52:00+09:00,https://www.jjan.kr/article/20250827580135,https://www.jjan.kr/article/20250827580135
강아지아토피,"우리와, 국경없는 수의사회와 협력 강화…글로벌 연대 다짐","브이오엠 알엑스는 강아지·고양이의 복합질환 관리가 가능한 동물병원 전용 처방식이다. 특히 △브이오엠... 신제품 '독 안티프루라이틱 캄'은 반려견 아토피의 주요 증상인 가려움증 완화와 식이성 민감도, 심신 안정을...",2025-08-24 12:56:00+09:00,https://n.news.naver.com/mnews/article/421/0008444637?sid=101,https://www.news1.kr/industry/general-industry/5888608
강아지아토피,[반려동물 건강톡톡] 우리 강아지가 너무 가려워해요,"특정 음식, 집먼지 진드기, 꽃가루, 세균, 곰팡이 등 다양한 항원에 대한 면역 반응으로 아토피 피부염이나 식이 알레르기가 발생하고, 2차적으로 피부에 염증이 생기며 가려움이 증가한다. 하지만 이러한 알레르기...",2025-08-08 13:52:00+09:00,https://n.news.naver.com/mnews/article/088/0000963541?sid=103,https://www.imaeil.com/page/view/2025080813475749010
강아지아토피,'펫에게 벳(Vet)을'…제약 3사 반려동물 처방전,"이외에도 아토피성 피부염, 유전질환, 줄기세포 유래 엑소좀 기반 치료제 등 고난도 의약품 개발에도 착수한... 초기 제품군은 관절·눈·스트레스 케어(강아지용), 헤어볼·요로·스트레스 케어(고양이용) 등 총 6종으로...",2025-08-07 15:22:00+09:00,https://www.the-pr.co.kr/news/articleView.html?idxno=53911,https://www.the-pr.co.kr/news/articleView.html?idxno=53911
강아지아토피,"'반려동물 옷' 차별화'...펫웨어 시장, 中企 전쟁 뜨겁다","고양이, 강아지 모두 쉽게 착용할 수 있는 캐주얼 의상부터 파티·코스튬 의상까지 다양한 라인업을... 오키도키는 국내 최초로 한지사(한지 섬유)를 의류 소재로 사용, 반려견 아토피와 피부질환 개선에 도움을 주는...",2025-07-18 07:00:00+09:00,http://www.hansbiz.co.kr/news/articleView.html?idxno=762252,http://www.hansbiz.co.kr/news/articleView.html?idxno=762252
강아지아토피,"대전시수의사회-한국수의임상피부학회, 8월 10일 학술세미나 개최","이들은 개(강아지)와 고양이의 아토피성 피부염 치료 및 관리법, 감염성 피부 질환 치료, 귀 질환 진단 방법 등을 주제로 강의를 펼칠 예정이다. 강종일 회장과 양철호 타임즈동물의료센터 원장, 윤국진 SKY동물메디컬센터...",2025-07-17 13:50:00+09:00,https://n.news.naver.com/mnews/article/421/0008376258?sid=102,https://www.news1.kr/local/daejeon-chungnam/5849620
강아지아토피,[반려동물 건강이야기] 단순 약 처방 이제 그만...아토피성피부염 치료...,김방실 수원동물병원 방실웃는 원장 반려동물의 아토피피부염은 단순한 피부질환이 아니다. 유전적 요인과... 이렇게 체계적인 맞춤형 치료를 통해 강아지·고양이의 삶의 질을 높이고 보호자의 치료부담도 줄일 수 있다.,2025-07-13 09:06:00+09:00,http://www.k-health.com/news/articleView.html?idxno=82915,http://www.k-health.com/news/articleView.html?idxno=82915
강아지아토피,[반려동물 건강이야기] 반려동물 항노화치료 ③통증 없는 삶 되찾아주는...,"위에 말했던 강아지 환자는 아토피, 심장병, 췌장염으로 오랜시간 치료를 받아왔다. 보호자는 이미 병간호로 지쳐있었고 그런 상황에서 강아지는 목디스크 통증이 심하게 겹치며 밥도 못 먹고 움직일 때마다 비명을 질렀다....",2025-07-07 17:00:00+09:00,http://www.k-health.com/news/articleView.html?idxno=82762,http://www.k-health.com/news/articleView.html?idxno=82762
강아지아토피,"[너는 솔로, 나는 반려] “내 손으로 직접 만들어요”...화기애애했던 ...","아토피와 같이 피부가 예민한 강아지들은 이런 성분이 들어가 있는 제품을 썼을 때 발적, 냄새가 나기도 한다. 피부를 자주 긁는 등 알러지 반응이 많이 일어난다”면서 “그런 성분을 최대한 제외하고 자연에서 유래된...",2025-06-22 17:36:00+09:00,http://www.segyebiz.com/newsView/20250622508606?OutUrl=naver,http://www.segyebiz.com/newsView/20250622508606?OutUrl=naver
강아지아토피,"고려동물메디컬센터, 7월 13일 심장병·난치성장질환 세미나 연다","인터벤션·MIS센터장이 강아지 심장병의 하나인 이첨판폐쇄부전증(MMVD) 치료방법, 관리 등 관련 지식을 나눈다. 2교시는 11마리 반려동물 보호자이기도 한 박소영 난치성장질환센터장이 식이 알레르기와 아토피, 췌장염...",2025-06-20 18:27:00+09:00,https://n.news.naver.com/mnews/article/421/0008324241?sid=101,https://www.news1.kr/industry/general-industry/5820410
강아지아토피,"강아지 처방식 사료전문 브랜드 제로코어, 신제품 2종 동시 출시","경우 강아지가 끊임없이 긁거나 귀를 자주 흔드는 모습을 볼 수 있는데, 사료를 바꿔도 계속되는 피부 트러블이나 이유 없이 반복되는 설사 및 구토 역시 단순한 예민함이 아닌, 식이 알레르기 또는 아토피 피부염의 초기...",2025-06-20 09:36:00+09:00,https://www.thepublic.kr/news/articleView.html?idxno=267342,https://www.thepublic.kr/news/articleView.html?idxno=267342
강아지아토피,"하루 종일 발 빠는 우리 집 강아지, 지간염이라고요?","오늘 사연자분의 반려견처럼 발을 빠는 습관이 있는 강아지에게 지간염은 꽤 흔하게 발생합니다. 가볍게... 피부 장벽이 약해지는 질환: 갑상선기능저하증, 쿠싱증후군, 아토피성 피부염, 알레르기 질환 등은 피부의...",2025-06-18 08:00:00+09:00,https://n.news.naver.com/mnews/article/469/0000871014?sid=103,https://www.hankookilbo.com/News/Read/A2025061710180000304?did=NA
강아지아토피,머크 반려견 신약 'Numelvi' 유럽 승인 초읽기 주가 상승 기대,"Numelvi는 반려견의 알레르기성 피부염 및 아토피 피부염 관련 가려움증 치료를 위한 1일 1회 복용하는... 특히, 생후 6개월 된 어린 강아지에게도 사용 가능한 유일한 JAK 억제제라는 점이 주목할 만하다. 머크...",2025-06-13 16:50:00+09:00,https://www.pharmnews.com/news/articleView.html?idxno=261082,https://www.pharmnews.com/news/articleView.html?idxno=261082
강아지아토피,[멍멍냥냥] 박선영 “국내 최고 의사 치료까지 받았다”… 반려인과 상...,박선영은 2회 방송에 ‘대형견 반’ 선생님으로 출연해 겁쟁이 강아지 ‘로또’의 마음을 조금씩 열어갔다.... 이에 오선영 원장은 “기존에 아토피 병력이 있거나 면역 과민성이 있는 분들은 주의가 필요하다”고...,2025-06-10 18:05:00+09:00,https://n.news.naver.com/mnews/article/346/0000093091?sid=004,https://health.chosun.com/site/data/html_dir/2025/06/10/2025061002095.html
강아지아토피,"""1회 적용만으로 동물 피부 개선""…엑소좀 아이스니들링 증례 주목","한 사례는 교통사고로 인해 광범위한 피부 열상과 연부 조직 손상이 발생한 7세 푸들 강아지다. 환견은... 이어 ""엑소좀 아이스 니들링은 향후 면역매개 피부질환, 아토피성 피부염, 치료 저항성 피부 문제 등 다양한 임상...",2025-06-10 11:51:00+09:00,https://n.news.naver.com/mnews/article/421/0008303730?sid=105,https://www.news1.kr/bio/general/5808417
강아지아토피,"""시장 더 커진다""…제약업계, 반려동물 의약품 '눈독'",9일 업계에 따르면 HK이노엔은 최근 농림축산검역본부로부터 반려동물 아토피피부염 치료제 'IN-115314' 임상... 특허청에 강아지용 '멍판씨'와 고양이용 '냥판씨'에 대한 상표 등록을 마쳤다. 또한 서울대학교 수의과대학...,2025-06-09 14:42:00+09:00,https://www.pinpointnews.co.kr/news/articleView.html?idxno=350149,https://www.pinpointnews.co.kr/news/articleView.html?idxno=350149
강아지아토피,"강아지와 함께 자란 아기, 아토피 덜 걸린다?","아기가 어릴 때 강아지와 함께 지내면 아토피 피부염 위험이 낮아질 수 있다는 연구 결과가 나왔다. 영국, 독일, 네덜란드 등 유럽 각국의 과학자들로 구성된 국제 공동 연구진은 아토피 피부염의 유전적 요인이 환경에...",2025-06-07 16:07:00+09:00,https://n.news.naver.com/mnews/article/296/0000090177?sid=103,https://kormedi.com/?p=2724105
강아지아토피,"쭈글쭈글 거친 강아지 피부, 두 달 만에 보들보들해진 비결은","이 균은 강아지의 정상 피부에도 존재하지만 특정 조건에서 과도하게 자라면 염증과 가려움증 등의 문제를... 다만 아토피성 알레르기는 지속적인 관리가 필요한 만큼, 앞으로도 정기적인 치료를 이어가기로 했다. 한대건...",2025-06-06 10:00:00+09:00,https://n.news.naver.com/mnews/article/421/0008298669?sid=105,https://www.news1.kr/bio/general/5805371
강아지아토피,"""강아지·고양이 건강도 챙긴다""...반려동물 시장 진출하는 제약사들",제약사들이 강아지와 고양이를 새로운 고객으로 점찍었다. 동물의약품 개발부터 반려동물을 위한 영양제와 건강식품 출시에 속도를 내고 있다. 9일 제약업계에 따르면 HK이노엔은 지난달 말 반려동물 아토피 피부염...,2025-06-05 15:56:00+09:00,https://daily.hankooki.com/news/articleView.html?idxno=1225813,https://daily.hankooki.com/news/articleView.html?idxno=1225813
강아지아토피,[반려동물 건강이야기] 발사탕에 빠진 우리 강아지...알레르기·감염 등...,"김방실 수원동물병원 방실웃는 원장&부설 건강검진 센터장 ""우리 강아지가 자꾸 발을 핥아요."" 보호자들... 네 번째 식이알레르기와 아토피다. 알레르기는 그 자체만으로도 가려움증이 심하다. 또 이차적으로 세균이나...",2025-06-01 09:02:00+09:00,http://www.k-health.com/news/articleView.html?idxno=81633,http://www.k-health.com/news/articleView.html?idxno=81633
강아지아토피,"리윤바이오, 중기부 '산학연 Collabo R&D' 사업 선정...자사 특허소재 반...",리윤바이오는 지난 2023년 대전대학교 한의과대학(박종민 교수)과 컨소시엄을 구성하여 동물 아토피... 2021 한국반려동물보고서에 따르면 반려동물(강아지 대상) 병원 내원시 치료비 1위는 '피부질환 치료(45.9%)로 많은...,2025-05-30 10:22:00+09:00,http://www.thebigdata.co.kr/view.php?ud=2025053009521696999aeda69934_23,http://www.thebigdata.co.kr/view.php?ud=2025053009521696999aeda69934_23
강아지아토피,매년 커지는 반려동물 시장…“제약기업 진출 러시”,"28일 HK이노엔은 JAK-1 억제 기전을 활용한 반려견 아토피피부염 치료 신약 ‘IN-115314’로... 수의사와 반려동물 전문가가 직접 개발에 참여해 강아지와 고양이의 스트레스 케어에 특화된 ‘카밍츄’, ‘카밍스틱’ 등을...",2025-05-29 05:20:00+09:00,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202505281356599660981,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202505281356599660981
강아지아토피,“댕댕이 아토피 치료약 개발되나”… 최종 관문만 남았다,게티이미지뱅크 강아지를 위한 새로운 아토피피부염 치료제가 개발까지 최종 관문만을 남겼다. HK이노엔의 신약 후보물질 ‘IN-115314’다. 이노엔은 최근 농림축산검역본부로부터 해당 후보물질의 3상...,2025-05-28 15:53:00+09:00,https://n.news.naver.com/mnews/article/396/0000710564?sid=103,https://www.sportsworldi.com/newsView/20250528513355
강아지아토피,"박희명 건국대 교수, 중국서 반려동물 피부염 치료법 강연 '호응'",21일 한국수의임상피부학회에 따르면 박희명 교수는 지난달 23일부터 25일까지 중국 산둥성에서 열린 '제20회 BJSAVA 연례학술대회'에 초청 강사로 참가해 개(강아지)와 고양이의 아토피 피부염의 진단 및 최신 치료법에...,2025-05-21 12:05:00+09:00,https://n.news.naver.com/mnews/article/421/0008264323?sid=102,https://www.news1.kr/society/general-society/5789757
강아지아토피,[반려동물 건강이야기] 반려동물 사료 표시기준 신설...이제 제대로 알...,"'완전사료'는 강아지와 고양이의 성장단계에 맞춘 영양소요구량을 충족하는 주식용 사료다. 예를 들어... 반려동물이 아토피성피부염, 비만, 신장·췌장질환 등으로 특별한 관리가 필요하다면 일반사료로는 부족할 수 있다....",2025-05-21 10:46:00+09:00,http://www.k-health.com/news/articleView.html?idxno=81288,http://www.k-health.com/news/articleView.html?idxno=81288
강아지아토피,"반려동물 난치성 질환에 다양한 세포치료, 어떠한 특징과 차이 있나 [주...","강아지나 고양이 등 반려동물의 암, 신장병, 관절염 등 난치성 질환이 증가하면서, 약물이나 수술 중심의... 적용 질환은 아토피, 피부질환, 기관지염, 관절염 등 다양한 질환에 광범위하게 적용되고 있다. 엑소좀의 경우...",2025-05-16 11:46:00+09:00,https://www.mediafine.co.kr/news/articleView.html?idxno=67517,https://www.mediafine.co.kr/news/articleView.html?idxno=67517
강아지아토피,[도전! 스타트UP] 아빠 마음으로 유아용 화장품 '소중한 습관' 내놓은 시...,"목욕·삼푸용 워시바는 아토피가 있는 아이들에게 적절하다."" 주성균 대표. 주 대표는 유기농 원료로 만든... 거북이, 강아지, 고양이 등이 세균과 싸워 이기는 콘셉트다. 우선 인스타툰 형태로 접근할 것""이라고 말했다....",2025-04-20 11:12:00+09:00,http://www.metroseoul.co.kr/article/20250420500130,http://www.metroseoul.co.kr/article/20250420500130
강아지아토피,"반려견 알러지성 가려움증, 점진적 표적화와 국소제제 병용 고려해야",모든 강아지에게 효과적이지는 않고 장기 사용가능 여부도 다르다는 것이다.드보어 교수는 “관련 연구에... 드보어 교수는 재발성 외이도염에 ▲내성균 ▲만성적인 협착이나 병변 ▲아토피성 피부염 등 기저원인 ▲중이염...,2025-04-19 13:52:00+09:00,https://www.dailyvet.co.kr/news/companion-animal/243455,https://www.dailyvet.co.kr/news/companion-animal/243455
강아지아토피,"""반려동물 항산화 영양소, 성분 따라 질환에 미치는 영향 달라""","항산화 영양소에 관한 각종 연구에 따르면 비타민 E의 경우 강아지의 종양, 관절염, 아토피, 신장 결선 등 질환 개선에 도움이 된다. 비타민 C는 베타카로틴과 같이 급여시 고양이의 신장 산화 손상을 줄여준다....",2025-03-23 16:12:00+09:00,https://n.news.naver.com/mnews/article/421/0008146865?sid=101,https://www.news1.kr/industry/general-industry/5728171
강아지아토피,"[반려동물 건강이야기] 자꾸 긁어대는 반려동물, 탈모까지 일으키는 아...",보통 환경 알레르기로 인해 발현하는 피부질환을 '아토피피부염'라 부른다. 강아지ˑ고양이는 피부장벽이 약해 알레르기성 피부질환에 특히 취약한 편이다. 아토피가 생기면 극심한 소양감으로 인해 계속해서 몸을 긁고...,2025-03-22 10:24:00+09:00,http://www.k-health.com/news/articleView.html?idxno=79400,http://www.k-health.com/news/articleView.html?idxno=79400
강아지아토피,[반려동물 건강이야기] '삶의 질 뚝' 강아지 아토피피부염…원인파악과...,"오늘은 강아지 아토피피부염 치료에 대해서 알아보려고 한다. 강아지 아토피피부염의 발명 메커니즘은 완전히 밝혀지지는 않았다. 유전적 요인, 면역반응의 불균형, 환경적 영향 등 다양한 원인에 의한 상호 작용으로...",2025-03-17 13:16:00+09:00,http://www.k-health.com/news/articleView.html?idxno=79247,http://www.k-health.com/news/articleView.html?idxno=79247
강아지아토피,장판 긁고 물어뜯어도 흠집 NO… 우리집 강아지 더 행복해지겠네,"숲 도담은 업계 최초 대한아토피협회 추천 제품 마크를 비롯해 환경부 공인 환경마크(환경표지인증), 한국공기청정협회 HB마크(친환경건축자재마크) 최우수등급 등 각종 친환경 인증을 확보해 제품의 안전성을...",2025-03-14 03:05:00+09:00,https://n.news.naver.com/mnews/article/020/0003621165?sid=103,https://www.donga.com/news/Culture/article/all/20250313/131196371/2
강아지아토피,"꽃가루 날리면 심해지는 알레르기 비염, 방치하면 합병증 우려","알레르기 비염은 꽃가루, 집먼지진드기, 고양이나 강아지 같은 반려동물 털 등 특정 항원에 대해 몸의... 부모 중 한 명이 천식이나 아토피 등의 알레르기 질환을 앓고 있다면, 자녀의 발병 가능성이 높아진다. 보통 10대...",2025-03-11 10:16:00+09:00,https://www.joongboo.com/news/articleView.html?idxno=363686675,https://www.joongboo.com/news/articleView.html?idxno=363686675
강아지아토피,[반려동물 건강이야기] 알레르기 늪에 빠진 우리집 강아지...어떻게 관리...,강아지 피부병은 아토피 등 알레르질환이 큰 비중을 차지하고 있는데 이는 완치가 아니라 관리하는 질환이다. 예전에는 담배를 피워서 폐암이 걸리고 당을 많이 섭취해서 당뇨에 걸린다고 단순하게 생각했다. 최근에는...,2025-03-07 09:08:00+09:00,http://www.k-health.com/news/articleView.html?idxno=78906,http://www.k-health.com/news/articleView.html?idxno=78906
강아지아토피,[반려동물 건강이야기] 반려동물 아토피 치료 A to Z,▲아포퀼=강아지 아토피 치료의 신속한 해결책 아포퀼(Apoquel)은 강아지의 아토피 피부염 치료에 널리 사용되는 약물이다. 주성분은 오클라시티닙(oclacitinib)이다. Janus kinase(JAK) 억제제로 작용하여 염증성 사이토카인의...,2025-01-27 00:58:00+09:00,http://www.k-health.com/news/articleView.html?idxno=77946,http://www.k-health.com/news/articleView.html?idxno=77946
강아지아토피,[메디컬 인사이트 68회] 알레르기 내과 전문의가 알려주는 '알레르기 비...,"최근 고양이나 강아지를 비롯한 많은 동물을 키우는 가정들이 늘어나고 있는데요.최근에는 이 동물 이외에도... 그러니까 결막염, 아토피 피부염, 식품 알레르기 등입니다. 여러분들은 알레르기 행진, Allergic march라고...",2025-01-24 22:20:00+09:00,https://n.news.naver.com/mnews/article/052/0002145382?sid=102,https://www.ytn.co.kr/_ln/0103_202501242220020791
강아지아토피,"우리 강아지 '발사탕' 이유는?…""가려움 때문"" [슬집생]","원래는 안 그랬는데 어느 날부터인지 발바닥을 사탕처럼 빨아대는 우리 강아지. 대체 이유가 뭘까? 장봉환 굿모닝펫 동물병원 원장은 ""대표적인 이유는 가려움 때문""이라고 답했다. 알러지나 아토피가 있을 때 심한...",2025-01-24 09:46:00+09:00,http://www.mkhealth.co.kr/news/articleView.html?idxno=71510,http://www.mkhealth.co.kr/news/articleView.html?idxno=71510
강아지아토피,"반려견 겨울철 피부 관리 방법은…이태현 수의사, 1월 24일 강의",관리&아토피 관리 방법'을 소개한다. 서울대학교 수의과대학 피부과학 석사인 이 원장은 피부 레이저 전문 동물병원을 운영하고 있다. 그는 레스케이프의 라이프스타일 프로그램 '살롱 드 레스케이프'에서 강아지의 피부...,2025-01-23 18:10:00+09:00,https://n.news.naver.com/mnews/article/421/0008041365?sid=102,https://www.news1.kr/society/general-society/5671404
강아지아토피,[반려동물 건강이야기] 약물치료 의존은 그만! 지긋지긋 피부염 잡는 최...,특히 아무리 치료를 해도 잠깐 좋아졌다가 나빠지는 것을 반복하며 만성적인 피부병을 앓고 있는 강아지... 아토피나 알러지성 피부염과 같은 면역학적 질환부터 내분비성 질환이나 외상에 의해서 이차적으로 생기는...,2025-01-20 14:40:00+09:00,http://www.k-health.com/news/articleView.html?idxno=77765,http://www.k-health.com/news/articleView.html?idxno=77765
강아지아토피,"멍냥이들의 ‘고질병’…힘들다, 음식 알레르기","저희 집 강아지가 요새 귀 뒤쪽을 긁고 불편해 보이더니 탈모 증상까지 보이더라고요. 동물병원에 갔더니... 음식이나 먼지, 화학물질, 아토피 등이 알러젠이 되기도 하고, 접촉성·계절성·스트레스성 알러젠이 알레르기를...",2025-01-14 13:32:00+09:00,https://n.news.naver.com/mnews/article/028/0002726478?sid=103,https://www.hani.co.kr/arti/animalpeople/companion_animal/1177789.html
강아지아토피,털이 있어도 안심 NO! 반려동물 겨울철 건강 필수 체크리스트 [김정재 수...,"강아지와 고양이의 피부는 사람보다 훨씬 얇고, 겨울에는 실내에서 생활하는 시간이 길기 때문에 내부와... 빠짐, 아토피 등으로 이어질 수 있다. 이를 예방하기 위해서는 평소 실내 습도를 50~60%로 유지하고, 피부 상태를...",2025-01-10 09:00:00+09:00,https://www.healthinnews.co.kr/view.php?ud=2025011008571579836aa9cc43d0_48,https://www.healthinnews.co.kr/view.php?ud=2025011008571579836aa9cc43d0_48
강아지아토피,"손 안의 피부과, 디바이스의 모든 것","강아지 아토피성 피부염에도 효과적. 고분자 화합물을 조합한 극세 섬유 필터가 미세한 오염까지 제거해 여행 시에도 활용 가능하다. 세라매스 델 하루 12분, 총 160샷으로 피부 윤곽을 매끄럽게 조각할 수 있다....",2025-01-09 09:02:00+09:00,https://woman.donga.com/3/all/12/5384437/1,https://woman.donga.com/3/all/12/5384437/1
강아지아토피,"2024년 세미나 관심 키워드 1위는 ‘피부’, 2위는 ‘쿠싱’","‘강아지 쿠싱 증후군의 진단’ 콘텐츠가 조회수 1,357회로 2위를 차지했고, ‘급성 소화기 증상(조회수 811... 나재진 수의사는 “특히 아토피와 같은 만성 피부질환은 보호자와 반려동물의 관계에 중요한 영향을 미친다”...",2024-12-24 13:52:00+09:00,https://www.dailyvet.co.kr/news/companion-animal/232373,https://www.dailyvet.co.kr/news/companion-animal/232373
강아지아토피,[반려동물 건강이야기] 귀가 떨어져 나가도록 벅벅-강아지 단골질환 '외...,(강아지) 아토피 유발물질은 집먼지진드기·꽃가루 등 다양해요 만성외이염에 시달리는 강아지 중 상당수가 알레르기를 기저질환으로 갖고 있습니다. 따라서 알레르기를 관리하지 못하면 외이염을 치료해도 그때뿐...,2024-12-15 08:24:00+09:00,http://www.k-health.com/news/articleView.html?idxno=76852,http://www.k-health.com/news/articleView.html?idxno=76852
강아지아토피,[반려동물 건강이야기] 지긋지긋 알레르기에 강아지는 괴로워,②환경알레르기(아토피)-유발물질(알레르겐)) :(띄어쓰기)나무/풀 꽃가루/집먼지진드기/곰팡이 등 (강아지1) 식사 후에 가려움증이 심해지나요? 가려움증과 더불어 설사/구토가 나타나나요? (강아지2) 범인은 음식알레르기일...,2024-12-08 09:44:00+09:00,http://www.k-health.com/news/articleView.html?idxno=76655,http://www.k-health.com/news/articleView.html?idxno=76655
강아지아토피,[호서대학교 창업중심대학 스타트업 CEO] 보령머드함유 화장품을 제조하...,"나 대표는 보령머드가 갖고 있는 아토피 개선, 피부재생, 노폐물 제거 등의 원료적 효능과 27년간 쌓아 온... 콜라보한 강아지 머드팩샴푸)의 주력제품들이 국내 올리브영은 물론 미국 코스트코를 포함한 해외에서 좋은...",2024-12-05 23:54:00+09:00,https://magazine.hankyung.com/job-joy/article/202412057794d,https://magazine.hankyung.com/job-joy/article/202412057794d
강아지아토피,"강아지의 귓병, 꾸준한 '이것'으로 예방해야","아토피와 알레르기, 진드기 감염 등이 외이도염을 유발하기도 한다. 특히 야외 산책을 자주 나가는 강아지는 풀밭에서 진드기에 물릴 위험이 있는 데다, 다른 강아지와 접촉해 전염되기도 하는 사례도 흔하기에 보호자의...",2024-11-29 15:00:00+09:00,https://news.hidoc.co.kr/news/articleView.html?idxno=41304,https://news.hidoc.co.kr/news/articleView.html?idxno=41304
강아지아토피,"에스엔제이, 동물용 레이저 출시…韓 라퓨클레르·美 CATCUS 동물 병원과...",아니라 강아지와 고양이에게 흔히 발생되는 외이염 치료에서 핵심적인 역할을 할 것으로 기대된다.... 이어 “프랙셔널 모드를 활용해 아토피 등으로 인해 태선화된 넓은 피부 면적을 효율적으로 치료할 방법을...,2024-11-15 09:00:00+09:00,https://mdtoday.co.kr/news/view/1065571089209952,https://mdtoday.co.kr/news/view/1065571089209952
강아지아토피,[세상에 나쁜 개는 없다] 베테랑 애견 미용사도 제어 못 한다는 반려견...,"오래전부터 구조된 강아지들이 좋은 곳으로 입양될 수 있도록 미용 봉사를 하고 있다는 애견 미용사.... 둘째 미라클은 구조 후 디스크 파열로 허리 수술을 한 후 통증으로 고생하고 있고, 셋째 허브는 심각한 아토피...",2024-11-08 18:30:00+09:00,http://www.queen.co.kr/news/articleView.html?idxno=421847,http://www.queen.co.kr/news/articleView.html?idxno=421847
강아지아토피,"세상에 나쁜 개는 없다, '애견 미용사의 민망한 개' 편 방송","오래전부터 구조된 강아지들이 좋은 곳으로 입양될 수 있도록 미용 봉사를 하고 있다는 애견 미용사.... 둘째 미라클은 구조 후 디스크 파열로 허리 수술을 한 후 통증으로 고생하고 있고, 셋째 허브는 심각한 아토피...",2024-11-07 13:16:00+09:00,https://www.mhns.co.kr/news/articleView.html?idxno=703030,https://www.mhns.co.kr/news/articleView.html?idxno=703030
강아지아토피,'세상에 나쁜 개는 없다' 애견 미용사의 수시로 마운팅하는 개,"오래전부터 구조된 강아지들이 좋은 곳으로 입양될 수 있도록 미용 봉사를 하고 있다는 애견 미용사.... 둘째 미라클은 구조 후 디스크 파열로 허리 수술을 한 후 통증으로 고생하고 있고, 셋째 허브는 심각한 아토피...",2024-11-07 09:38:00+09:00,https://www.stardailynews.co.kr/news/articleView.html?idxno=464354,https://www.stardailynews.co.kr/news/articleView.html?idxno=464354
강아지아토피,[스타트UP] 보령머드로 美 코스트코 뚫었다...글로벌 머드왕 꿈꾸는 비...,"나철균 비엠코스 대표 보령 머드로 제조한 천연 화장품 ‘비알머드’ 아토피 개선, 피부재생, 노폐물 제거... 비엠코스는 성장하는 반려동물 제품 시장을 겨냥해 보령 머드가 10%가 함유된 ‘강아지 머드팩 샴푸’도...",2024-10-30 06:01:00+09:00,https://n.news.naver.com/mnews/article/366/0001027984?sid=101,https://biz.chosun.com/industry/business-venture/2024/10/30/5YMLB4LMHRAMFN3KQ5N6GWBE4Y/?utm_source=naver&utm_medium=original&utm_campaign=biz
강아지아토피,국내 반려동물 처방식 선구자의 ‘정부 포상’ 소감은,반려견 아토피질환 처방식 ‘A/F’ 등 제품 9종을 내놨다. 이후로도 관련 단체의 지원을 이끌어내며 처방식... 조 소장은 앞으로 목표에 대해 “강아지와 고양이 각 개체별로 저마다 다른 합병증을 앓을 수 있기 때문에...,2024-10-28 14:48:00+09:00,http://www.segyebiz.com/newsView/20241028510390?OutUrl=naver,http://www.segyebiz.com/newsView/20241028510390?OutUrl=naver
강아지아토피,"""강아지용 명품 옷까지?""… 남다른 '반려견 사랑' 보여주는 스타 5인, 누...","연구진은 또한, 출산 후 반려동물을 기르면 아이의 장내 연쇄상구균이 줄어 아토피, 대사 질환 발병 위험이 줄어든다고 밝혔다. 다만 알레르기가 있는 사람은 반려동물을 키우기 전 한 번 더 고민해야 한다. 반려동물과...",2024-10-25 20:33:00+09:00,https://n.news.naver.com/mnews/article/346/0000082098?sid=004,https://health.chosun.com/site/data/html_dir/2024/10/25/2024102502028.html
강아지아토피,"조에티스, 반려견 피부질환 진단 도구 배포…돼지 백신도 소개","조에티스는 이날 행사장에 부스를 마련하고, 국내외 수의사와 수의대생을 대상으로 제품 소개와 아토피 등... 부스에서는 개(강아지)의 알레르기 피부염에 개별화된 도움을 주는 치료제 아포퀠 츄어블 정과...",2024-10-25 17:29:00+09:00,https://n.news.naver.com/mnews/article/421/0007868343?sid=105,https://www.news1.kr/bio/general/5580163
강아지아토피,"""맞춤 자연식단이 '보약'… 깐깐한 韓 펫푸드시장 사로잡을 것""[Weekend 반...","■""강아지 아토피에 병원약은 No""… 영양학적 이해가 우선 왕 대표는 건강했던 반려견 '큐비'가 각종 건강문제를 겪게 되면서 반려동물에 대한 근본적인 이해를 통한 해결책을 찾는 과정에서 봄봄을 설립했다. 그 과정에서...",2024-10-25 04:01:00+09:00,https://n.news.naver.com/mnews/article/014/0005258190?sid=103,http://www.fnnews.com/news/202410241809017963
